id,x,y,size,color
JakandDaxterThePrecursorLegacy,305.2701604162803,38.502444670298516,9.25061092170547,#546A79
ProEvolutionSoccer2008,314.52077133798576,38.502444670298516,9.25061092170547,#546A79
ResidentEvil4,601.2897099108555,38.502444670298516,9.25061092170547,#546A79
FIFASoccer10,610.5403208325611,38.502444670298516,9.25061092170547,#546A79
StarWarsBattlefront,619.7909317542666,38.502444670298516,9.25061092170547,#546A79
TheSimpsonsRoadRage,629.0415426759721,38.502444670298516,9.25061092170547,#546A79
Battlefield4,638.2921535976776,38.502444670298516,9.25061092170547,#546A79
StarWarsBattlefrontII,647.5427645193831,38.502444670298516,9.25061092170547,#546A79
WWFSmackDown,656.7933754410886,38.502444670298516,9.25061092170547,#546A79
CrocLegendoftheGobbos,666.0439863627942,38.502444670298516,9.25061092170547,#546A79
TheGetaway,675.2945972844997,38.502444670298516,9.25061092170547,#546A79
TombRaiderIIIAdventuresofLaraCroft,684.5452082062052,38.502444670298516,9.25061092170547,#546A79
JamesBond007AgentUnderFire,693.7958191279107,38.502444670298516,9.25061092170547,#546A79
LEGOStarWarsTheVideoGame,703.0464300496162,38.502444670298516,9.25061092170547,#546A79
RugratsinParisTheMovie,712.2970409713217,38.502444670298516,9.25061092170547,#546A79
Spyro2RiptosRage,721.5476518930273,38.502444670298516,9.25061092170547,#546A79
FIFASoccer2004,730.7982628147328,38.502444670298516,9.25061092170547,#546A79
Tekken4,740.0488737364383,38.502444670298516,9.25061092170547,#546A79
GrandTheftAuto2,749.2994846581438,38.502444670298516,9.25061092170547,#546A79
MetalGearSolidVThePhantomPain,758.5500955798493,38.502444670298516,9.25061092170547,#546A79
SpiderMan2,767.8007065015548,38.502444670298516,9.25061092170547,#546A79
FIFASoccer2003,777.0513174232603,38.502444670298516,9.25061092170547,#546A79
LittleBigPlanet2,786.3019283449659,38.502444670298516,9.25061092170547,#546A79
CrashBash,795.5525392666714,38.502444670298516,9.25061092170547,#546A79
AssassinsCreedSyndicate,804.8031501883769,38.502444670298516,9.25061092170547,#546A79
WWFWarZone,814.0537611100824,38.502444670298516,9.25061092170547,#546A79
FarCry3,823.3043720317879,38.502444670298516,9.25061092170547,#546A79
RugratsSearchForReptar,83.25549829534924,47.75305559200399,9.25061092170547,#546A79
JamesBond007Nightfire,92.50610921705471,47.75305559200399,9.25061092170547,#546A79
RatchetClank,101.75672013876019,47.75305559200399,9.25061092170547,#546A79
StarWarsEpisodeIIIRevengeoftheSith,111.00733106046566,47.75305559200399,9.25061092170547,#546A79
MaxPayne,120.25794198217113,47.75305559200399,9.25061092170547,#546A79
TheLordoftheRingsTheReturnoftheKing,129.5085529038766,47.75305559200399,9.25061092170547,#546A79
TrueCrimeStreetsofLA,138.75916382558205,47.75305559200399,9.25061092170547,#546A79
GranTurismoPSP,148.0097747472875,47.75305559200399,9.25061092170547,#546A79
Tekken,157.26038566899297,47.75305559200399,9.25061092170547,#546A79
MaddenNFL16,166.51099659069843,47.75305559200399,9.25061092170547,#546A79
GranTurismo6,175.76160751240388,47.75305559200399,9.25061092170547,#546A79
007TomorrowNeverDies,185.01221843410934,47.75305559200399,9.25061092170547,#546A79
WWFSmackDown2KnowYourRole,194.2628293558148,47.75305559200399,9.25061092170547,#546A79
GodofWarChainsofOlympus,203.51344027752026,47.75305559200399,9.25061092170547,#546A79
EntertheMatrix,212.76405119922572,47.75305559200399,9.25061092170547,#546A79
CrisisCoreFinalFantasyVII,222.01466212093118,47.75305559200399,9.25061092170547,#546A79
LANoire,231.26527304263664,47.75305559200399,9.25061092170547,#546A79
AceCombat04ShatteredSkies,240.5158839643421,47.75305559200399,9.25061092170547,#546A79
FIFASoccer08,249.76649488604755,47.75305559200399,9.25061092170547,#546A79
SpiderMan,259.017105807753,47.75305559200399,9.25061092170547,#546A79
NeedforSpeedIIIHotPursuit,268.26771672945847,47.75305559200399,9.25061092170547,#546A79
ResidentEvil6,277.51832765116393,47.75305559200399,9.25061092170547,#546A79
DragonBallZBudokai,286.7689385728694,47.75305559200399,9.25061092170547,#546A79
MaddenNFL2002,296.01954949457485,47.75305559200399,9.25061092170547,#546A79
HeavyRain,305.2701604162803,47.75305559200399,9.25061092170547,#546A79
Rayman,314.52077133798576,47.75305559200399,9.25061092170547,#546A79
WWESmackDownShutYourMouth,323.7713822596912,47.75305559200399,9.25061092170547,#546A79
Killzone2,592.03909898915,47.75305559200399,9.25061092170547,#546A79
DragonBallZBudokaiTenkaichi3,601.2897099108555,47.75305559200399,9.25061092170547,#546A79
wweSmackdownvsRaw2006,610.5403208325611,47.75305559200399,9.25061092170547,#546A79
WorldSoccerWinningEleven6International,619.7909317542666,47.75305559200399,9.25061092170547,#546A79
DevilMayCry,629.0415426759721,47.75305559200399,9.25061092170547,#546A79
MiddleEarthShadowofMordor,638.2921535976776,47.75305559200399,9.25061092170547,#546A79
SonicHeroes,647.5427645193831,47.75305559200399,9.25061092170547,#546A79
Hitman2SilentAssassin,656.7933754410886,47.75305559200399,9.25061092170547,#546A79
SOCOMIIUSNavySEALs,666.0439863627942,47.75305559200399,9.25061092170547,#546A79
WWESmackDownvsRAW2006,675.2945972844997,47.75305559200399,9.25061092170547,#546A79
inFAMOUS,684.5452082062052,47.75305559200399,9.25061092170547,#546A79
SonicMegaCollectionPlus,693.7958191279107,47.75305559200399,9.25061092170547,#546A79
WorldSoccerWinningEleven7International,703.0464300496162,47.75305559200399,9.25061092170547,#546A79
HotShotsGolf3,712.2970409713217,47.75305559200399,9.25061092170547,#546A79
CallofDutyFinestHour,721.5476518930273,47.75305559200399,9.25061092170547,#546A79
SyphonFilter,730.7982628147328,47.75305559200399,9.25061092170547,#546A79
ColinMcRaeRally,740.0488737364383,47.75305559200399,9.25061092170547,#546A79
MortalKombat,749.2994846581438,47.75305559200399,9.25061092170547,#546A79
WWESmackDownvsRaw,758.5500955798493,47.75305559200399,9.25061092170547,#546A79
MedalofHonor,767.8007065015548,47.75305559200399,9.25061092170547,#546A79
WWESmackDownHereComesthePain,777.0513174232603,47.75305559200399,9.25061092170547,#546A79
HotShotsGolf,786.3019283449659,47.75305559200399,9.25061092170547,#546A79
ABugsLife,795.5525392666714,47.75305559200399,9.25061092170547,#546A79
WWFSmackDownJustBringIt,804.8031501883769,47.75305559200399,9.25061092170547,#546A79
inFAMOUSSecondSon,814.0537611100824,47.75305559200399,9.25061092170547,#546A79
MortalKombatTrilogy,823.3043720317879,47.75305559200399,9.25061092170547,#546A79
NBAStreet,832.5549829534934,47.75305559200399,9.25061092170547,#546A79
JakII,74.00488737364377,57.00366651370946,9.25061092170547,#546A79
