x,y
0.000006292760372161865,5.008201406896115
0.09393930435180664,5.987951755523682
0.38166123628616333,6.948426067829132
0.8605223655700684,7.837347316741943
1.4924430847167969,8.591930389404297
2.2753270268440247,9.213795959949493
3.164980781078339,9.663557136058808
4.135962200164795,9.92846097946167
5.130804443359375,9.998394775390626
6.110702991485596,9.88072156906128
7.074261474609375,9.564312744140626
7.93562650680542,9.070934772491455
8.684375512599946,8.410209143161774
9.285107421875,7.609814453125
9.711225032806396,6.7057366371154785
9.94788579940796,5.738997745513916
9.993603515625,4.739306640625
9.84874781370163,3.752637279033661
9.513525390625,2.815478515625
9.000093936920166,1.967897891998291
8.310341167449952,1.2258502006530763
7.505926513671875,0.654071044921875
6.589348316192627,0.24929094314575198
5.612868213653565,0.03570146560668946
4.610369873046875,0.014337158203125
3.632478415966034,0.18271476030349731
2.706756591796875,0.539825439453125
1.8615642905235292,1.0823032021522523
1.1483351707458498,1.7805039405822756
0.5885814785957337,2.612915408611298
0.2125626564025879,3.5283858299255373
0.02233743667602539,4.5143141746521
