x,y
45.893621826171874,0
44.89052810668945,0
43.90314378738403,0
42.89615195989609,0
41.89912106245756,0
40.908626711368555,0
39.90856996774673,0
38.902046406269065,0
37.896461999416346,0
36.89059779644012,0.005880475044250488
35.91989533901214,0.19508879184722902
35.02855036258697,0.6484454870223999
34.30459640026092,1.3218623399734497
33.78980553150176,2.173567271232605
33.52872467041015,3.139146423339844
33.49999999999999,4.136982603371143
33.49999999999999,5.145678474940359
33.49999999999999,6.136683444050141
33.49999999999999,7.139937548339367
33.49999999999999,8.136083761486224
33.49999999999999,9.131590661848897
33.49999999999999,10.137764915265143
33.49999999999999,11.137841796875
33.49999999999999,12.138992404937744
33.49999999999999,13.131475291587412
33.49999999999999,14.12937200816814
33.49999999999999,15.138347080131645
33.49999999999999,16.1421008473495
33.49999999999999,17.14758779052645
33.49999999999999,18.138957178592683
33.49999999999999,19.136092980764808
33.49999999999999,20.135631455481054
33.49999999999999,21.13420886117965
33.49999999999999,22.140258159846418
33.49999999999999,23.138393752300182
33.49999999999999,24.13665724117309
33.49999999999999,25.14229150619358
33.49999999999999,26.139133643658717
33.49999999999999,27.133199913799764
33.49999999999999,28.139205560358825
33.49999999999999,29.14787561239209
33.49999999999999,30.13899908065796
33.49999999999999,31.146272364561447
33.49999999999999,32.14735383298248
33.49999999999999,33.129685019515456
33.49999999999999,34.14016942624003
33.49999999999999,35.14493766371161
33.46047503082081,36.10447944076732
32.47749968385323,36.27349833631888
31.52182444930076,36.54944172501564
30.590071931015693,36.935421786177905
29.714519355446093,37.41876044496894
28.902054397854947,37.99257002612576
28.159564733505242,38.64996285438538
27.48603463172912,39.3938054561615
26.89847826957702,40.2091450214386
26.40404820442199,41.08882899284363
26.018471237272017,42.00164327993989
25.73485127091407,42.96219615340233
25.562894821166985,43.93771553039551
25.500160068273537,44.94613052010536
25.499999999999993,45.94143605232239
25.499999999999993,46.9505615234375
25.550873806234442,47.936951210256666
25.717374801635735,48.92135429382324
25.99744084477424,49.875912219285965
26.393993263691655,50.803183250874284
26.893454599380483,51.66974244117737
27.488134730607264,52.46789966896176
28.170343536138528,53.189964812994006
28.942645581159738,53.835853417310865
29.7777164238505,54.38144138036296
30.677146985847497,54.827768304664644
31.62066307663917,55.163502126932144
