id,x,y,size,color
PacMan,140.33011422011216,40.5191180873738,8.269118087373881,#c5e2e2
SonictheHedgehog2,149.09923230748603,40.5191180873738,8.269118087373881,#c5e2e2
Pitfall,140.33011422011216,49.28823617474768,8.269118087373881,#c5e2e2
SonictheHedgehog,140.33011422011216,58.057354262121564,8.269118087373881,#c5e2e2
Asteroids,140.33011422011216,66.82647234949545,8.269118087373881,#c5e2e2
MissileCommand,140.33011422011216,75.59559043686933,8.269118087373881,#c5e2e2
StreetsofRage,122.79187804536441,84.36470852424321,8.269118087373881,#c5e2e2
SpaceInvaders,131.5609961327383,84.36470852424321,8.269118087373881,#c5e2e2
SonicAdventure,140.33011422011216,84.36470852424321,8.269118087373881,#c5e2e2
,149.09923230748603,84.36470852424321,8.269118087373881,#c5e2e2
DemonAttack,122.79187804536441,93.1338266116171,8.269118087373881,#c5e2e2
NBAJam,131.5609961327383,93.1338266116171,8.269118087373881,#c5e2e2
ETTheExtraTerrestrial,140.33011422011216,93.1338266116171,8.269118087373881,#c5e2e2
VirtuaFighter2,149.09923230748603,93.1338266116171,8.269118087373881,#c5e2e2
SonicKnuckles,52.63893334637335,101.90294469899098,8.269118087373881,#c5e2e2
SonictheHedgehog3,61.40805143374723,101.90294469899098,8.269118087373881,#c5e2e2
StreetFighterIISpecialChampionEdition,70.17716952112112,101.90294469899098,8.269118087373881,#c5e2e2
MsPacMan,78.946287608495,101.90294469899098,8.269118087373881,#c5e2e2
DigDug,87.71540569586888,101.90294469899098,8.269118087373881,#c5e2e2
RiverRaid,96.48452378324276,101.90294469899098,8.269118087373881,#c5e2e2
SonicCD,105.25364187061665,101.90294469899098,8.269118087373881,#c5e2e2
Centipede,114.02275995799053,101.90294469899098,8.269118087373881,#c5e2e2
PitfallIILostCaverns,122.79187804536441,101.90294469899098,8.269118087373881,#c5e2e2
Adventure,131.5609961327383,101.90294469899098,8.269118087373881,#c5e2e2
Atlantis,140.33011422011216,101.90294469899098,8.269118087373881,#c5e2e2
Combat,149.09923230748603,101.90294469899098,8.269118087373881,#c5e2e2
NFL2K,157.8683503948599,101.90294469899098,8.269118087373881,#c5e2e2
PolePosition,166.63746848223377,101.90294469899098,8.269118087373881,#c5e2e2
Shenmue,175.40658656960764,101.90294469899098,8.269118087373881,#c5e2e2
SegaRallyChampionship,184.1757046569815,101.90294469899098,8.269118087373881,#c5e2e2
Kaboom,192.94482274435538,101.90294469899098,8.269118087373881,#c5e2e2
ResidentEvilCodeVeronica,201.71394083172925,101.90294469899098,8.269118087373881,#c5e2e2
MoonPatrol,210.48305891910312,101.90294469899098,8.269118087373881,#c5e2e2
NBAJamTournamentEdition,219.25217700647698,101.90294469899098,8.269118087373881,#c5e2e2
Megamania,35.10069717162558,110.67206278636486,8.269118087373881,#c5e2e2
JungleHunt,43.869815258999466,110.67206278636486,8.269118087373881,#c5e2e2
NFL2K1,52.63893334637335,110.67206278636486,8.269118087373881,#c5e2e2
Joust,61.40805143374723,110.67206278636486,8.269118087373881,#c5e2e2
VirtuaFighter,70.17716952112112,110.67206278636486,8.269118087373881,#c5e2e2
CosmicArk,78.946287608495,110.67206278636486,8.269118087373881,#c5e2e2
Defender,87.71540569586888,110.67206278636486,8.269118087373881,#c5e2e2
AirSeaBattle,96.48452378324276,110.67206278636486,8.269118087373881,#c5e2e2
DonkeyKongJunior,105.25364187061665,110.67206278636486,8.269118087373881,#c5e2e2
Enduro,114.02275995799053,110.67206278636486,8.269118087373881,#c5e2e2
CustersRevenge,122.79187804536441,110.67206278636486,8.269118087373881,#c5e2e2
Alien,131.5609961327383,110.67206278636486,8.269118087373881,#c5e2e2
YarsRevenge,140.33011422011216,110.67206278636486,8.269118087373881,#c5e2e2
JrPacMan,149.09923230748603,110.67206278636486,8.269118087373881,#c5e2e2
Galaxian,157.8683503948599,110.67206278636486,8.269118087373881,#c5e2e2
AirRaid,166.63746848223377,110.67206278636486,8.269118087373881,#c5e2e2
Boxing,175.40658656960764,110.67206278636486,8.269118087373881,#c5e2e2
CrystalCastles,184.1757046569815,110.67206278636486,8.269118087373881,#c5e2e2
Berzerk,192.94482274435538,110.67206278636486,8.269118087373881,#c5e2e2
Kangaroo,201.71394083172925,110.67206278636486,8.269118087373881,#c5e2e2
KingKong,210.48305891910312,110.67206278636486,8.269118087373881,#c5e2e2
AdventuresofTron,219.25217700647698,110.67206278636486,8.269118087373881,#c5e2e2
KeystoneKapers,228.02129509385085,110.67206278636486,8.269118087373881,#c5e2e2
KungFuMaster,236.79041318122472,110.67206278636486,8.269118087373881,#c5e2e2
XMan,26.3315790842517,119.44118087373874,8.269118087373881,#c5e2e2
VirtuaCop,35.10069717162558,119.44118087373874,8.269118087373881,#c5e2e2
Battlezone,43.869815258999466,119.44118087373874,8.269118087373881,#c5e2e2
Halloween,52.63893334637335,119.44118087373874,8.269118087373881,#c5e2e2
FightersMEGAMiX,61.40805143374723,119.44118087373874,8.269118087373881,#c5e2e2
PuyoPuyoSun,70.17716952112112,119.44118087373874,8.269118087373881,#c5e2e2
BurgerTime,78.946287608495,119.44118087373874,8.269118087373881,#c5e2e2
SmurfRescueInGargamelsCastle,87.71540569586888,119.44118087373874,8.269118087373881,#c5e2e2
DaytonaUSA,96.48452378324276,119.44118087373874,8.269118087373881,#c5e2e2
TheActivisionDecathlon,105.25364187061665,119.44118087373874,8.269118087373881,#c5e2e2
SakuraWars,114.02275995799053,119.44118087373874,8.269118087373881,#c5e2e2
SuperRobotTaisenF,122.79187804536441,119.44118087373874,8.269118087373881,#c5e2e2
SuperRobotTaisenFKanketsuhen,131.5609961327383,119.44118087373874,8.269118087373881,#c5e2e2
ActionForce,140.33011422011216,119.44118087373874,8.269118087373881,#c5e2e2
SakuraTaisen2KimiShinitamouKotoNakare,149.09923230748603,119.44118087373874,8.269118087373881,#c5e2e2
Seaman,157.8683503948599,119.44118087373874,8.269118087373881,#c5e2e2
FishingDerby,166.63746848223377,119.44118087373874,8.269118087373881,#c5e2e2
RiverRaidII,175.40658656960764,119.44118087373874,8.269118087373881,#c5e2e2
MidnightMagic,184.1757046569815,119.44118087373874,8.269118087373881,#c5e2e2
ChopperCommand,192.94482274435538,119.44118087373874,8.269118087373881,#c5e2e2
RealSportsTennis,201.71394083172925,119.44118087373874,8.269118087373881,#c5e2e2
RaidersoftheLostArk,210.48305891910312,119.44118087373874,8.269118087373881,#c5e2e2
Gauntlet,219.25217700647698,119.44118087373874,8.269118087373881,#c5e2e2
JLeagueProSoccerClubwoTsukurou2,228.02129509385085,119.44118087373874,8.269118087373881,#c5e2e2
Millipede,236.79041318122472,119.44118087373874,8.269118087373881,#c5e2e2
GrandPrix,245.5595312685986,119.44118087373874,8.269118087373881,#c5e2e2
DoubleDragon,26.3315790842517,128.2102989611126,8.269118087373881,#c5e2e2
Karate,35.10069717162558,128.2102989611126,8.269118087373881,#c5e2e2
CircusAtari,43.869815258999466,128.2102989611126,8.269118087373881,#c5e2e2
Gremlins,52.63893334637335,128.2102989611126,8.269118087373881,#c5e2e2
Ghostbusters,61.40805143374723,128.2102989611126,8.269118087373881,#c5e2e2
Phoenix,70.17716952112112,128.2102989611126,8.269118087373881,#c5e2e2
MazeCrazeAGameofCopsnRobbers,78.946287608495,128.2102989611126,8.269118087373881,#c5e2e2
DefenderII,87.71540569586888,128.2102989611126,8.269118087373881,#c5e2e2
Jawbreaker,96.48452378324276,128.2102989611126,8.269118087373881,#c5e2e2
SuperBreakout,105.25364187061665,128.2102989611126,8.269118087373881,#c5e2e2
NeonGenesisEvangelion,114.02275995799053,128.2102989611126,8.269118087373881,#c5e2e2
NiGHTSintodreams,122.79187804536441,128.2102989611126,8.269118087373881,#c5e2e2
Barnstorming,131.5609961327383,128.2102989611126,8.269118087373881,#c5e2e2
NeonGenesisEvangelion2ndImpression,140.33011422011216,128.2102989611126,8.269118087373881,#c5e2e2
Grandia,149.09923230748603,128.2102989611126,8.269118087373881,#c5e2e2
CyberTroopersVirtualOn,157.8683503948599,128.2102989611126,8.269118087373881,#c5e2e2
SegaRallyChampionship2,166.63746848223377,128.2102989611126,8.269118087373881,#c5e2e2
E0EnemyZero,175.40658656960764,128.2102989611126,8.269118087373881,#c5e2e2
Pengo,184.1757046569815,128.2102989611126,8.269118087373881,#c5e2e2
MouseTrap,192.94482274435538,128.2102989611126,8.269118087373881,#c5e2e2
CongoBongo,201.71394083172925,128.2102989611126,8.269118087373881,#c5e2e2
FightingVipers,210.48305891910312,128.2102989611126,8.269118087373881,#c5e2e2
BumpnJump,219.25217700647698,128.2102989611126,8.269118087373881,#c5e2e2
LaserBlast,228.02129509385085,128.2102989611126,8.269118087373881,#c5e2e2
Airlock,236.79041318122472,128.2102989611126,8.269118087373881,#c5e2e2
ShinMegamiTenseiDevilSummoner,245.5595312685986,128.2102989611126,8.269118087373881,#c5e2e2
Hangman,254.32864935597246,128.2102989611126,8.269118087373881,#c5e2e2
Gravitar,17.562460996877817,136.97941704848648,8.269118087373881,#c5e2e2
Solaris,26.3315790842517,136.97941704848648,8.269118087373881,#c5e2e2
PanzerDragoon,35.10069717162558,136.97941704848648,8.269118087373881,#c5e2e2
Dragonfire,43.869815258999466,136.97941704848648,8.269118087373881,#c5e2e2
VirtuaFighter3tb,52.63893334637335,136.97941704848648,8.269118087373881,#c5e2e2
NonomuraByoinnoHitobito,61.40805143374723,136.97941704848648,8.269118087373881,#eec278
FrogsAndFlies,70.17716952112112,136.97941704848648,8.269118087373881,#eec278
JLeagueProSoccerCluboTsukurou,78.946287608495,136.97941704848648,8.269118087373881,#c5e2e2
SoulCalibur,87.71540569586888,136.97941704848648,8.269118087373881,#c5e2e2
Freeway,96.48452378324276,136.97941704848648,8.269118087373881,#c5e2e2
IronStorm,105.25364187061665,136.97941704848648,8.269118087373881,#c5e2e2
Frostbite,114.02275995799053,136.97941704848648,8.269118087373881,#c5e2e2
AliensReturn,122.79187804536441,136.97941704848648,8.269118087373881,#c5e2e2
FantasticVoyage,131.5609961327383,136.97941704848648,8.269118087373881,#c5e2e2
NightWarriorsDarkstalkersRevenge,140.33011422011216,136.97941704848648,8.269118087373881,#c5e2e2
BankHeist,149.09923230748603,136.97941704848648,8.269118087373881,#c5e2e2
Carnival,157.8683503948599,136.97941704848648,8.269118087373881,#c5e2e2
SakuraWars3PariswaMoeteiruka,166.63746848223377,136.97941704848648,8.269118087373881,#c5e2e2
FroggerIIThreeedeep,175.40658656960764,136.97941704848648,8.269118087373881,#c5e2e2
Fireball,184.1757046569815,136.97941704848648,8.269118087373881,#eec278
Dragster,192.94482274435538,136.97941704848648,8.269118087373881,#eec278
FrankensteinsMonster,201.71394083172925,136.97941704848648,8.269118087373881,#c5e2e2
VirtuaStriker2,210.48305891910312,136.97941704848648,8.269118087373881,#c5e2e2
PanzerDragoonIIZwei,219.25217700647698,136.97941704848648,8.269118087373881,#c5e2e2
MountainKing,228.02129509385085,136.97941704848648,8.269118087373881,#c5e2e2
ShinMegamiTenseiDevilSummonerSoulHackers,236.79041318122472,136.97941704848648,8.269118087373881,#c5e2e2
SlotMachine,245.5595312685986,136.97941704848648,8.269118087373881,#c5e2e2
Astroblast,254.32864935597246,136.97941704848648,8.269118087373881,#c5e2e2
VirtuaCop2,17.562460996877817,145.74853513586035,8.269118087373881,#c5e2e2
BlazingHeroes,26.3315790842517,145.74853513586035,8.269118087373881,#c5e2e2
Decathlete,35.10069717162558,145.74853513586035,8.269118087373881,#c5e2e2
DragonForce,43.869815258999466,145.74853513586035,8.269118087373881,#c5e2e2
RealSportsBoxing,52.63893334637335,145.74853513586035,8.269118087373881,#c5e2e2
GuardianHeroes,61.40805143374723,145.74853513586035,8.269118087373881,#eec278
JLeagueVictoryGoal96,70.17716952112112,145.74853513586035,8.269118087373881,#eec278
Dolphin,78.946287608495,145.74853513586035,8.269118087373881,#c5e2e2
FastFood,87.71540569586888,145.74853513586035,8.269118087373881,#c5e2e2
SakuraWars4KoiSeyoOtome,96.48452378324276,145.74853513586035,8.269118087373881,#c5e2e2
DigimonAdventureAnodeTamer,105.25364187061665,145.74853513586035,8.269118087373881,#c5e2e2
TheKingofFighters95,114.02275995799053,145.74853513586035,8.269118087373881,#c5e2e2
Polaris,122.79187804536441,145.74853513586035,8.269118087373881,#c5e2e2
Kakyuusei,131.5609961327383,145.74853513586035,8.269118087373881,#c5e2e2
MobileSuitGundamSideStoryISenritsunoBlue,140.33011422011216,145.74853513586035,8.269118087373881,#c5e2e2
MrDo,149.09923230748603,145.74853513586035,8.269118087373881,#c5e2e2
Indy500,157.8683503948599,145.74853513586035,8.269118087373881,#c5e2e2
Beamrider,166.63746848223377,145.74853513586035,8.269118087373881,#c5e2e2
FlagCapture,175.40658656960764,145.74853513586035,8.269118087373881,#c5e2e2
