x,y
107.8071403503418,258.6000000000001
108.80838698148727,258.6
109.79782609939575,258.6
110.794688549079,258.6
111.79263185914606,258.6
112.80452363938093,258.6
113.79630743712187,258.6
114.80817441940307,258.6
115.8036141583696,258.6
116.79327183961868,258.6
117.79324215650558,258.6
118.79759879056364,258.6
119.80098538380116,258.6
120.79858350306749,258.6
121.79990152872632,258.6
122.80162894080858,258.6
123.80067922919989,258.6000000000001
124.79418250080198,258.6000000000001
125.79379034042358,258.6
126.79715483728796,258.6
127.80192808061838,258.6
128.8057621596381,258.6
129.8063091635704,258.6
130.80122118163854,258.6
131.80218003399204,258.6
132.792476297915,258.6
133.79697242274415,258.6
134.79835064413493,258.6
135.79309173133225,258.6
136.80299266576768,258.6
137.80934163331986,258.6
138.80626488681884,258.6
139.79870466778522,258.6
140.79946244747845,258.6
141.79454265832902,258.6
142.80491333007814,258.6
143.7920994758606,258.6
144.80844129770995,258.6
145.805417971313,258.6
146.80757328271866,258.6
147,259.4017156850547
147,260.39291121661665
147,261.4047630141955
147,262.3971003621351
147,263.4074816185981
147,264.39917132854464
147,265.40161007036806
147,266.39943698077116
147,267.405454030633
147,268.3977102698933
147,269.39521267674866
147,270.4068144116551
147,271.3995334550797
147,272.39770828018084
147,273.3981606721878
147,274.3979289472569
147,275.4096684534103
147,276.4001409787685
147,277.3978719193489
147,278.40089289136233
147,279.40723551101985
147,280.3991857521411
147,281.390569748031
147,282.3951775372494
147,283.39529495094905
147,284.40441778080424
147,285.40481633730235
147,286.4095582535025
147,287.4010206073523
147,288.40635732971134
147,289.3929449081421
147,290.4004936707148
147,291.4096002340317
147,292.4018046563957
147,293.398133096745
147,294.4027667850256
147,295.3933537643403
147,296.3917875775602
147,297.3986866384745
147,298.4031412083656
147,299.4085070848465
147,300.4050545603037
147,301.40828762054446
147.80171568505466,301.6
148.79291121661663,301.6
149.8047630141955,301.6
150.7971003621351,301.6
151.8074816185981,301.6
152.79917132854462,301.6
153.80161007036804,301.6
154.79943698077113,301.6
155.80545403063297,301.6
156.7977102698933,301.6
157.79521267674863,301.6
158.80681441165507,301.6000000000001
159.79953345507965,301.6
160.7977082801808,301.6
161.7981606721878,301.6
162.79792894725688,301.6000000000001
163.80966845341027,301.6
164.80014097876847,301.6
165.79787191934884,301.6000000000001
166.8008928913623,301.6
167.80723551101983,301.6
168.79918575214106,301.6
169.79056974803098,301.6
170.7951775372494,301.6
171.79529495094903,301.6
172.80441778080421,301.6
173.80481633730233,301.6
174.80955825350247,301.6
175.80102060735226,301.6
176.80635732971132,301.6
177.7929449081421,301.6
178.8004936707148,301.6
179.80960023403168,301.6
180.8018046563957,301.6
181.798133096745,301.6
182.8027667850256,301.6
183.79335376434028,301.6
184.79178757756017,301.6
185.79868663847446,301.6
186.80314120836556,301.6
187.8085070848465,301.6
188.8050545603037,301.6
189.80828762054443,301.6
190,302.4007981911302
190,303.39912097286435
190,304.40343581456693
190,305.39427864998584
190,306.406689453125
190,307.4051870344207
190,308.40572966653855
190,309.39152667969466
190,310.397245156765
190,311.403319465532
190,312.4023541799048
190,313.40115618642886
190,314.40841889400036
190,315.39288772437726
190,316.3919056611136
190,317.4029177391901
190,318.3949183478951
190,319.39349310677494
190,320.3962941050529
190,321.40097343195225
190,322.40518317669626
190,323.4065754285082
190,324.40280227661134
190,325.3915158102289
190,326.3981670992449
190,327.3918306494132
190,328.396875
190,329.4090796068311
190,330.39803587198264
190,331.41062330007554
190,332.4026453012368
190,333.4037498997525
190,334.3927191982046
190,335.4008345921291
190,336.39842980559916
190,337.4068847646937
190,338.40687338113787
190,339.40485124588014
190,340.39925521165134
189.39213848114014,340.80000000000007
188.39282801188529,340.8
187.40699339471757,340.79999999999995
186.40780402719975,340.8
185.39824676513672,340.79999999999995
184.40055922535248,340.8
183.39896732592024,340.8
182.39909740313306,340.79999999999995
181.40165556967258,340.8
180.40348131023347,340.79999999999995
179.39837468718179,340.8
178.39191220724024,340.80000000000007
